player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,8,163,02:15:09,AD,40,0,0,1,1,0,0,0,0,1,0,0,0,6,82.0,0,B,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,8,164,02:16:28,40,40,1,1,0,1,0,0,0,0,0,0,0,0,7,110.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,8,165,02:17:14,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,1,108.0,0,BC,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,166,02:18:02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,135.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,167,02:18:18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116.0,0,C,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,168,02:18:34,15,15,0,0,1,0,0,0,0,0,0,0,0,0,3,130.0,1,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,169,02:18:57,15,30,0,0,1,0,0,0,0,0,0,0,0,0,1,121.0,0,C,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,170,02:19:09,15,40,1,1,0,0,0,0,0,0,0,0,0,0,2,121.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,171,02:19:27,30,40,1,1,0,0,0,0,0,0,0,0,0,0,2,114.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,172,02:20:00,40,40,1,1,0,0,0,0,0,0,0,0,0,0,2,113.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,173,02:20:19,AD,40,0,0,1,0,0,0,0,0,1,1,1,0,3,119.0,0,BW,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,174,02:20:44,40,40,1,1,0,0,0,0,0,0,0,0,0,0,4,104.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,3,9,175,02:21:04,AD,40,1,1,0,0,1,1,1,1,1,1,0,0,2,109.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,176,02:25:18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,100.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,177,02:25:36,0,15,0,0,1,1,0,0,0,0,0,0,0,0,6,92.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,178,02:26:14,0,30,1,1,0,1,0,0,0,0,0,0,0,0,7,107.0,1,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,179,02:26:54,15,30,0,0,1,1,0,0,0,0,0,0,0,0,4,118.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,180,02:27:22,15,40,1,1,0,1,0,0,0,0,0,0,0,0,3,107.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,181,02:28:04,30,40,1,1,0,1,0,0,0,0,0,0,0,0,9,104.0,0,BW,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,182,02:28:44,40,40,0,0,1,1,0,0,0,0,0,0,0,0,4,90.0,1,BC,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,1,183,02:29:26,40,AD,0,0,1,1,0,0,1,0,0,0,0,1,6,124.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,2,184,02:30:38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,119.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,2,185,02:30:56,0,15,0,0,1,0,0,0,0,0,0,0,0,0,3,115.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,2,186,02:31:20,0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,117.0,0,W,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,2,187,02:31:38,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,86.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,3,188,02:32:24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,107.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,3,189,02:33:16,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,112.0,0,BC,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,3,190,02:33:39,15,15,1,1,0,1,0,0,0,0,0,0,0,0,3,98.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,3,191,02:34:13,30,15,1,1,0,1,0,0,0,0,0,0,0,0,1,91.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,3,192,02:34:45,40,15,0,0,1,1,0,0,0,0,1,0,0,0,2,103.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,3,193,02:35:08,40,30,1,1,0,1,1,0,1,0,1,0,0,0,3,80.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,4,194,02:37:09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,119.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,4,195,02:37:28,0,15,1,1,0,0,0,0,0,0,0,0,0,0,12,103.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,4,196,02:38:25,15,15,0,0,1,0,0,0,0,0,0,0,0,0,7,113.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,4,197,02:39:02,15,30,0,0,1,0,0,0,0,0,0,0,0,0,1,118.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,4,198,02:39:17,15,40,1,1,0,0,0,0,0,0,0,0,0,0,6,128.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,4,199,02:39:54,30,40,0,0,1,0,0,0,1,0,0,0,0,0,3,114.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,200,02:40:29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,120.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,201,02:40:51,0,15,0,0,1,1,0,0,0,0,0,0,0,0,2,112.0,0,C,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,202,02:41:15,0,30,1,1,0,1,0,0,0,0,0,0,0,0,5,111.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,203,02:41:57,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,94.0,0,B,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,204,02:42:36,30,30,0,0,1,1,0,0,0,0,0,0,0,0,6,92.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,205,02:43:36,30,40,1,1,0,1,0,0,0,0,0,0,0,0,5,100.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,206,02:44:20,40,40,1,1,0,1,0,0,0,0,0,0,0,0,1,121.0,0,BC,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,5,207,02:44:39,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,1,115.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,6,208,02:46:24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,115.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,6,209,02:46:45,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,112.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,6,210,02:47:07,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,128.0,0,C,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,6,211,02:47:27,15,30,0,0,1,0,0,0,0,0,0,0,0,0,5,85.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,6,212,02:48:07,15,40,0,0,1,0,0,0,1,0,0,0,0,0,1,105.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,7,213,02:49:45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,106.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,7,214,02:50:01,15,0,0,0,1,1,0,0,0,0,0,0,0,0,4,105.0,0,C,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,7,215,02:50:28,15,15,1,1,0,1,0,0,0,0,0,0,0,0,5,92.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,7,216,02:51:03,30,15,1,1,0,1,0,0,0,0,0,0,0,0,1,107.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,7,217,02:51:21,40,15,1,1,0,1,1,0,1,0,1,0,0,0,3,124.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,8,218,02:53:11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,114.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,8,219,02:53:39,0,15,0,0,1,0,0,0,0,0,0,0,0,0,5,109.0,0,BC,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,8,220,02:54:20,0,30,1,1,0,0,0,0,0,0,0,0,0,0,2,107.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,8,221,02:54:59,15,30,0,0,1,0,0,0,0,0,0,0,0,0,7,119.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,8,222,02:55:35,15,40,1,1,0,0,0,0,0,0,0,0,0,0,0,124.0,0,BC,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,8,223,02:56:28,30,40,0,0,1,0,0,0,1,0,0,0,0,0,3,113.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,9,224,02:57:31,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,110.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,9,225,02:57:48,15,0,0,0,1,1,0,0,0,0,0,0,0,0,2,95.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,9,226,02:58:16,15,15,1,1,0,1,0,0,0,0,0,0,0,0,1,99.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,9,227,02:58:45,30,15,1,1,0,1,0,0,0,0,0,0,0,0,3,112.0,1,C,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,9,228,02:59:09,40,15,0,0,1,1,0,0,0,0,1,0,0,0,2,109.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,9,229,02:59:34,40,30,1,1,0,1,1,0,1,0,1,0,0,0,1,89.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,230,03:01:27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,106.0,1,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,231,03:01:59,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,117.0,0,BW,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,232,03:02:29,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,92.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,233,03:03:17,30,15,1,1,0,0,0,0,0,0,0,0,0,0,2,123.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,234,03:03:38,40,15,0,0,1,0,0,0,0,0,1,1,1,0,7,130.0,0,BC,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,235,03:04:20,40,30,0,0,1,0,0,0,0,0,1,1,1,0,1,124.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,236,03:04:45,40,40,1,1,0,0,0,0,0,0,0,0,0,0,6,130.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,237,03:05:23,AD,40,0,0,1,0,0,0,0,0,1,1,1,0,1,119.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,238,03:05:54,40,40,0,0,1,0,0,0,0,0,0,0,0,0,7,105.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,4,10,239,03:06:37,40,AD,0,0,1,0,0,0,1,1,0,0,0,0,1,112.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,1,240,03:11:47,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7,105.0,0,W,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,1,241,03:12:18,15,0,1,1,0,1,0,0,0,0,0,0,0,0,5,116.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,1,242,03:12:44,30,0,0,0,1,1,0,0,0,0,0,0,0,0,2,108.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,1,243,03:13:05,30,15,1,1,0,1,0,0,0,0,0,0,0,0,3,115.0,0,B,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,1,244,03:13:30,40,15,1,1,0,1,1,0,1,0,1,0,0,0,7,91.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,245,03:14:39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,107.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,246,03:15:17,15,0,0,0,1,0,0,0,0,0,0,0,0,0,5,114.0,0,BW,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,247,03:15:46,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,123.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,248,03:16:09,15,30,1,1,0,0,0,0,0,0,0,0,0,0,4,123.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,249,03:16:49,30,30,0,0,1,0,0,0,0,0,0,0,0,0,11,113.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,250,03:17:48,30,40,1,1,0,0,0,0,0,0,0,0,0,0,6,119.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,251,03:18:31,40,40,0,0,1,0,0,0,0,0,0,0,0,0,1,118.0,0,W,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,252,03:19:03,40,AD,1,1,0,0,0,0,0,0,0,0,0,0,4,121.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,253,03:19:45,40,40,1,1,0,0,0,0,0,0,0,0,0,0,6,107.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,254,03:20:38,AD,40,0,0,1,0,0,0,0,0,1,1,1,0,1,109.0,0,C,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,255,03:21:23,40,40,0,0,1,0,0,0,0,0,0,0,0,0,11,106.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,2,256,03:22:23,40,AD,0,0,1,0,0,0,1,0,0,0,0,0,5,120.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,3,257,03:22:58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,94.0,0,B,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,3,258,03:23:27,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,120.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,3,259,03:23:44,15,15,1,1,0,1,0,0,0,0,0,0,0,0,1,102.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,3,260,03:24:01,30,15,1,1,0,1,0,0,0,0,0,0,0,0,1,113.0,0,C,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,3,261,03:24:17,40,15,1,1,0,1,1,0,1,0,1,0,0,0,1,105.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,262,03:26:10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98.0,0,W,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,263,03:26:27,0,15,1,1,0,0,0,0,0,0,0,0,0,0,2,101.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,264,03:27:02,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,119.0,0,C,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,265,03:27:41,15,30,1,1,0,0,0,0,0,0,0,0,0,0,6,109.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,266,03:28:48,30,30,1,1,0,0,0,0,0,0,0,0,0,0,6,118.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,267,03:29:29,40,30,0,0,1,0,0,0,0,0,1,1,1,0,1,124.0,0,C,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,268,03:31:07,40,40,0,0,1,0,0,0,0,0,0,0,0,0,3,133.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,4,269,03:31:40,40,AD,0,0,1,0,0,0,1,0,0,0,0,0,5,121.0,0,BC,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,270,03:32:25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,110.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,271,03:33:07,0,15,0,0,1,1,0,0,0,0,0,0,0,0,4,109.0,1,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,272,03:33:36,0,30,1,1,0,1,0,0,0,0,0,0,0,0,5,126.0,1,BC,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,273,03:34:26,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,111.0,0,B,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,274,03:34:47,30,30,1,1,0,1,0,0,0,0,0,0,0,0,3,99.0,1,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,275,03:35:11,40,30,0,0,1,1,0,0,0,0,1,0,0,0,6,88.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,276,03:35:57,40,40,1,1,0,1,0,0,0,0,0,0,0,0,5,112.0,1,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,5,277,03:36:29,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,7,110.0,1,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,6,278,03:39:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,127.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,6,279,03:39:19,0,15,1,1,0,0,0,0,0,0,0,0,0,0,2,98.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,6,280,03:40:05,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,129.0,0,C,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,6,281,03:40:24,15,30,0,0,1,0,0,0,0,0,0,0,0,0,3,118.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,6,282,03:40:50,15,40,0,0,1,0,0,0,1,0,0,0,0,0,1,109.0,0,B,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,7,283,03:41:41,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,103.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,7,284,03:42:09,15,0,1,1,0,1,0,0,0,0,0,0,0,0,9,108.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,7,285,03:42:45,30,0,1,1,0,1,0,0,0,0,0,0,0,0,1,95.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,7,286,03:43:13,40,0,1,1,0,1,1,0,1,0,1,0,0,0,3,113.0,1,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,8,287,03:44:56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,117.0,0,W,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,8,288,03:45:14,0,15,0,0,1,0,0,0,0,0,0,0,0,0,3,118.0,0,C,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,8,289,03:45:41,0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,113.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,8,290,03:45:57,0,40,0,0,1,0,0,0,1,0,0,0,0,0,11,96.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,9,291,03:46:57,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,124.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,9,292,03:47:24,15,0,0,0,1,1,0,0,0,0,0,0,0,0,6,109.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,9,293,03:48:00,15,15,0,0,1,1,0,0,0,0,0,0,0,0,6,105.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,9,294,03:48:35,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,122.0,0,BW,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,9,295,03:48:58,30,30,1,1,0,1,0,0,0,0,0,0,0,0,3,111.0,1,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,9,296,03:49:23,40,30,1,1,0,1,1,0,1,0,1,0,0,0,3,111.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,297,03:51:17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,118.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,298,03:51:36,15,0,1,1,0,0,0,0,0,0,0,0,0,0,4,121.0,0,BW,NCTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,299,03:52:12,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,120.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,300,03:52:35,30,15,1,1,0,0,0,0,0,0,0,0,0,0,0,127.0,0,C,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,301,03:53:14,40,15,0,0,1,0,0,0,0,0,1,1,1,0,7,122.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,302,03:53:55,40,30,0,0,1,0,0,0,0,0,1,1,1,0,1,113.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,303,03:54:26,40,40,0,0,1,0,0,0,0,0,0,0,0,0,7,136.0,1,BC,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,10,304,03:55:06,40,AD,0,0,1,0,0,0,1,0,0,0,0,0,1,121.0,0,C,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,305,03:55:36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,98.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,306,03:55:58,0,15,1,1,0,1,0,0,0,0,0,0,0,0,5,84.0,0,B,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,307,03:56:40,15,15,1,1,0,1,0,0,0,0,0,0,0,0,7,104.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,308,03:57:20,30,15,0,0,1,1,0,0,0,0,0,0,0,0,4,112.0,1,C,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,309,03:57:55,30,30,0,0,1,1,0,0,0,0,0,0,0,0,4,92.0,0,BW,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,310,03:58:38,30,40,1,1,0,1,0,0,0,0,0,0,0,0,5,112.0,0,C,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,311,03:59:28,40,40,1,1,0,1,0,0,0,0,0,0,0,0,1,95.0,0,W,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,312,04:00:06,AD,40,0,0,1,1,0,0,0,0,1,0,0,0,2,107.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,313,04:00:29,40,40,1,1,0,1,0,0,0,0,0,0,0,0,9,118.0,1,C,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,11,314,04:01:12,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,3,110.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,12,315,04:03:05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,129.0,0,C,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,12,316,04:03:40,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,123.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,12,317,04:04:08,0,30,0,0,1,0,0,0,0,0,0,0,0,0,3,102.0,0,BC,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,12,318,04:04:49,0,40,1,1,0,0,0,0,0,0,0,0,0,0,4,128.0,0,BC,CTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,12,319,04:05:31,15,40,0,0,1,0,0,0,1,0,0,0,0,0,1,112.0,0,W,CTL,
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,320,04:06:02,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,104.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,321,04:06:28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,122.0,0,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,322,04:07:03,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,113.0,1,W,CTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,323,04:07:48,2,1,1,1,0,1,0,0,0,0,0,0,0,0,7,86.0,0,BC,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,324,04:08:36,3,1,1,1,0,1,0,0,0,0,0,0,0,0,3,91.0,0,BW,NCTL,D
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,325,04:09:20,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,100.0,0,W,NCTL,ND
Alejandro Davidovich Fokina,2023-wimbledon-1304,5,13,326,04:10:33,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,98.0,0,BC,NCTL,D
